track_id,track_name,artist_name,album_name,release_year,popularity,added_at,days_since_added,play_recency_days,playlist_count,artist_track_count,image_url,label,collection_type,removal_action,swiped_at
2e4vEkdm8h8mNnGHSBfTMT,Ve Kamleya,"Pritam, Arijit Singh, Shreya Ghoshal, Shadab Faridi, Altamash Faridi, Amitabh Bhattacharya",Rocky Aur Rani Kii Prem Kahaani (Original Motion Picture Soundtrack),2024,,2026-07-11T03:36:43+00:00,22,,1,6,https://i.scdn.co/image/ab67616d0000b27366ceed9745473a87deb94cfe,1,liked,,2026-08-02T23:50:37.733919
2K9Ovn1o2bTGqbsABGC6m3,Too Late,The Weeknd,After Hours,2020,,2024-03-04T04:14:21+00:00,881,,0,24,https://i.scdn.co/image/ab67616d0000b2738863bc11d2aa12b54f5aeb36,1,liked,,2026-08-02T23:50:39.280626
2ZVSjes0VFYg9uJu4olsi4,Khabib,Central Cee,23,2022,,2024-05-24T03:30:27+00:00,800,,0,14,https://i.scdn.co/image/ab67616d0000b273743848137e647eebb3015e79,1,liked,,2026-08-02T23:50:42.026594
6OGsUPdeKbO1I7E1AnW8RF,Back Up (feat. Wiz Khalifa),"Don Toliver, Wiz Khalifa",Back Up (feat. Wiz Khalifa),2019,,2021-10-08T15:10:14+00:00,1759,,0,8,https://i.scdn.co/image/ab67616d0000b273f69bcb5707deb5196e401e16,0,liked,unsaved_library,2026-08-02T23:50:44.201176
49NAdUsRKTFK3Lz8k0yQNy,Toxic Trait,"Stormzy, Fredo",Toxic Trait,2023,,2023-06-23T00:07:41+00:00,1136,,1,7,https://i.scdn.co/image/ab67616d0000b2732f3cd9e2e5a3ead795e6bed3,0,liked,unsaved_library,2026-08-02T23:50:45.854229
7aqfrAY2p9BUSiupwk3svU,First Person Shooter (feat. J. Cole),"Drake, J. Cole",For All The Dogs,2023,,2023-10-06T19:18:36+00:00,1031,,1,46,https://i.scdn.co/image/ab67616d0000b2737d384516b23347e92a587ed1,0,liked,unsaved_library,2026-08-02T23:50:48.243389
6tbHckupN0s7pM7w2ifq12,Wifey Riddim 4,AJ Tracey,Wifey Riddim 4,2023,,2023-12-21T20:39:33+00:00,955,,0,23,https://i.scdn.co/image/ab67616d0000b273476c80d7b528b69de627452e,1,liked,,2026-08-02T23:50:50.699276
1dUHF4RyMmMTveJ0Rby6Xm,Can’t Take A Joke,Drake,Scorpion,2018,,2023-11-06T16:49:38+00:00,1000,,0,46,https://i.scdn.co/image/ab67616d0000b273f907de96b9a4fbc04accc0d5,1,liked,,2026-08-02T23:50:52.331507
7o8YNkjpf1sU39ycSz7LPR,If I Got You,ZAYN,Icarus Falls,2018,,2021-09-27T22:45:10+00:00,1770,,0,28,https://i.scdn.co/image/ab67616d0000b2732898dd297362decb2ae8b6f4,1,liked,,2026-08-02T23:50:53.765453
0HNKMJ2EKCaT2EqcCBj1EH,Way Bigger,Don Toliver,Life of a DON,2021,,2021-11-28T01:06:16+00:00,1708,,1,8,https://i.scdn.co/image/ab67616d0000b27372951fef63d89bee5e8224c7,1,liked,,2026-08-02T23:50:55.362373
3qpbRVi19oJw1jMRSaNFPN,The Boy Who Played the Harp,Dave,The Boy Who Played the Harp,2025,,2025-11-10T03:41:31+00:00,265,,0,25,https://i.scdn.co/image/ab67616d0000b273fecaa7826bb0cbe139a8cb83,1,liked,,2026-08-02T23:50:56.953795
6XH5Uqo3d0cvBv0dv9Jwh8,MONEY AND VIBES,Nemzzz,MONEY AND VIBES,2023,,2024-01-20T08:21:30+00:00,925,,0,12,https://i.scdn.co/image/ab67616d0000b2739c0fdeada84cb75a0db56982,1,liked,,2026-08-02T23:50:58.524095
2sHYMLUd4nVLxHPKY05Ein,Habibi - Albanian Remix,"Ricky Rich, Dardan, DJ Gimi-O",Habibi (Albanian Remix),2021,,2025-08-22T03:34:54+00:00,345,,0,1,https://i.scdn.co/image/ab67616d0000b2738fa4fa8929bf5eea71a0605b,1,liked,,2026-08-02T23:51:00.982302
1Es7AUAhQvapIcoh3qMKDL,Timeless (feat. Playboi Carti),"The Weeknd, Playboi Carti",Timeless,2024,,2024-09-29T00:12:06+00:00,672,,0,24,https://i.scdn.co/image/ab67616d0000b27358cd6595ed970f6862906ab8,1,liked,,2026-08-02T23:51:02.683965
77UjLW8j5UAGAGVGhR5oUK,Pray For Me (with Kendrick Lamar),"The Weeknd, Kendrick Lamar",Black Panther The Album Music From And Inspired By,2018,,2024-01-15T03:45:20+00:00,930,,0,24,https://i.scdn.co/image/ab67616d0000b273c027ad28821777b00dcaa888,0,liked,unsaved_library,2026-08-02T23:51:05.547982
01WFjqzUwrD4nfSQsHMVNm,Ma Tnsani (Yalla Habibi),"Vanco, AYA",Ma Tnsani (Yalla Habibi),2025,,2025-08-05T04:16:45+00:00,362,,0,1,https://i.scdn.co/image/ab67616d0000b27303d4c17644f9b6c062752c71,1,liked,,2026-08-02T23:51:07.032035
3uBV9CVoWdPeb4duyEQIIn,Golden Boot,Headie One,The One,2018,,2024-12-19T06:41:34+00:00,591,,0,19,https://i.scdn.co/image/ab67616d0000b273a8bec1dedf76481968706cc3,0,liked,unsaved_library,2026-08-02T23:51:09.471973
53cV42h1U35QKMpRCwjRa3,Love Story - Version Orchestrale,Indila,Mini World (Deluxe),2014,,2025-09-08T13:53:39+00:00,328,,0,1,https://i.scdn.co/image/ab67616d0000b27340a4e4510e0fba3633ab87d3,1,liked,,2026-08-02T23:51:11.176033
2n1MTLCis6qPSDKdr5XSDI,Oh Qué Será?,Willie Colón,Greatest Hits,2008,,2025-04-08T19:48:14+00:00,481,,0,1,https://i.scdn.co/image/ab67616d0000b273f37950978573d045e79d886b,1,liked,,2026-08-02T23:51:12.765184
59nOXPmaKlBfGMDeOVGrIK,WAIT FOR U (feat. Drake & Tems),"Future, Drake, Tems",I NEVER LIKED YOU,2022,,2022-05-29T22:42:20+00:00,1526,,1,9,https://i.scdn.co/image/ab67616d0000b2731692599c8c0f98e470c68106,1,liked,,2026-08-02T23:51:14.377240
7Myx7fMLEdkBrkMGK0zhZp,Tere Pyaar Mein,"Pritam, Arijit Singh, Amitabh Bhattacharya, Nikhita Gandhi",Tu Jhoothi Main Makkaar,2023,,2024-11-04T22:45:55+00:00,636,,1,6,https://i.scdn.co/image/ab67616d0000b27360098f31391483986de30b66,1,liked,,2026-08-02T23:51:17.656760
6w9GrSUaQQIaMBYtabge7p,Embarrassed (feat. Travis Scott),"Don Toliver, Travis Scott",Love Sick (Deluxe),2023,,2025-04-24T19:05:20+00:00,465,,0,8,https://i.scdn.co/image/ab67616d0000b273307323fa550564b0201b1d76,0,liked,unsaved_library,2026-08-02T23:51:19.891653
3hX0ilh84w2KGaiNw2rRCV,Both Sides Of A Smile (feat. James Blake),"Dave, James Blake",We're All Alone In This Together,2021,,2023-11-14T07:27:27+00:00,992,,1,25,https://i.scdn.co/image/ab67616d0000b273da5b9c1eb275d48e14d25f3e,1,liked,,2026-08-02T23:51:21.611780
3desWYUkTBp3imvV6VkdXx,One By One,Central Cee,One By One,2024,,2024-10-30T03:38:00+00:00,641,,0,14,https://i.scdn.co/image/ab67616d0000b27342e18a757a9a371fc82a0ca7,1,liked,,2026-08-02T23:51:23.411617
6wyhUr4Xw8z5uSy0AhoZfU,I'M ON ONE (feat. Drake),"Future, Drake",I NEVER LIKED YOU,2022,,2022-10-16T03:18:05+00:00,1386,6.0,0,9,https://i.scdn.co/image/ab67616d0000b2731692599c8c0f98e470c68106,1,liked,,2026-08-02T23:51:25.023599
6s0omAiJpLcMWdbCCJbG6s,AP Freestyle,Nemzzz,AP Freestyle,2025,,2025-10-04T03:51:33+00:00,302,,0,12,https://i.scdn.co/image/ab67616d0000b273ed9eb0f105cb2507d058235a,1,liked,,2026-08-02T23:51:26.927365
29Y1hEc0NSxvFylHFV8W9e,Kiss and Tell,"AJ Tracey, Skepta",Kiss and Tell,2019,,2023-04-22T02:11:37+00:00,1198,,0,23,https://i.scdn.co/image/ab67616d0000b273b5fa6b289da0c4510d22abef,1,liked,,2026-08-02T23:51:28.652538
43nqv4QZLdroszZ03wKCCh,Escape,Nemzzz,Escape,2024,,2024-08-08T06:43:35+00:00,724,,0,12,https://i.scdn.co/image/ab67616d0000b27395c70cb45aab60c4f5d0e0a5,1,liked,,2026-08-02T23:51:30.075432
6Ni1Q1OnSEoEvKd99bLli9,The Time,ZAYN,ROOM UNDER THE STAIRS,2024,,2024-05-28T04:07:42+00:00,796,,1,28,https://i.scdn.co/image/ab67616d0000b273dfe6f99373d3fc2784c20f34,1,liked,,2026-08-02T23:51:31.815146
3707IBa4HnS3zDDoWfeUBl,I Warned Myself,Charlie Puth,I Warned Myself,2019,,2021-07-23T18:20:08+00:00,1836,,0,6,https://i.scdn.co/image/ab67616d0000b27377c58b324f53c2af68723392,0,liked,unsaved_library,2026-08-02T23:51:34.086009
0bkV1iQHSxBaksUqgEkcbc,SKITZO (feat. Young Thug),"Travis Scott, Young Thug",UTOPIA,2023,,2023-08-14T21:26:49+00:00,1084,,0,9,https://i.scdn.co/image/ab67616d0000b27304481c826dd292e5e4983b3f,0,liked,unsaved_library,2026-08-02T23:51:35.970925
577YBGuskWkVDCxZrLRB4v,Pure Cocaine,Lil Baby,Street Gossip,2018,,2023-09-19T05:26:17+00:00,1048,,0,5,https://i.scdn.co/image/ab67616d0000b2737cb0c4f7761f6dd66aaca065,0,liked,unsaved_library,2026-08-02T23:51:37.747336
39sDitIeCMrVX2QyXHY46t,Blue Hair,TV Girl,Death of a Party Girl,2018,,2024-01-03T14:54:18+00:00,942,,0,5,https://i.scdn.co/image/ab67616d0000b2731556d166d0ed059b34a00e1b,0,liked,unsaved_library,2026-08-02T23:51:39.648083
5B4ZfJdrCV8du9hWqrVPIh,Assalamu Alayka - Arabic Version - Bonus Track,Maher Zain,Forgive Me,2012,,2023-06-15T04:20:49+00:00,1144,,0,2,https://i.scdn.co/image/ab67616d0000b27388d65a9ea1f42514a33d2d9d,0,liked,unsaved_library,2026-08-02T23:51:41.415717
6eygbzyL6hY8jFQTARDuo9,White Mustang,Lana Del Rey,Lust For Life,2017,,2024-07-12T18:26:48+00:00,751,,0,2,https://i.scdn.co/image/ab67616d0000b27395e2fd1accb339fa14878190,1,liked,,2026-08-02T23:51:43.509733
5HnXAeOJ78zMzRMTYHSALT,Surah Al Mulk (Be Heaven),Omar Hisham,Surah Al Mulk (Be Heaven),2020,,2025-05-13T05:58:21+00:00,446,,0,1,https://i.scdn.co/image/ab67616d0000b273d4215d996bbcfeb010d75fed,1,liked,,2026-08-02T23:51:45.383529
6dBUzqjtbnIa1TwYbyw5CM,Lovers Rock,TV Girl,French Exit,2014,,2023-12-06T17:41:19+00:00,970,,0,5,https://i.scdn.co/image/ab67616d0000b273e1bc1af856b42dd7fdba9f84,0,liked,unsaved_library,2026-08-02T23:51:47.302213
7KXjTSCq5nL1LoYtL7XAwS,HUMBLE.,Kendrick Lamar,DAMN.,2017,,2022-05-09T21:16:49+00:00,1546,,0,5,https://i.scdn.co/image/ab67616d0000b2738b52c6b9bc4e43d873869699,0,liked,unsaved_library,2026-08-02T23:51:48.939616
2cPUB8EOT6AfJ8oxhyoNXL,Ye Tune Kya Kiya,"Pritam, Javed Bashir, Rajat Arora",Once Upon Ay Time In Mumbai Dobaara !,2013,,2024-12-02T04:50:37+00:00,608,,0,6,https://i.scdn.co/image/ab67616d0000b273fe77bd21eb38ff74b5f21524,0,liked,unsaved_library,2026-08-02T23:51:51.307201
064wRZsHDLuoCJYw65gh7N,Like a Tattoo,Sade,The Best of Sade,1994,,2024-08-08T06:41:48+00:00,724,,1,1,https://i.scdn.co/image/ab67616d0000b2735e25e034e25258b356774c79,1,liked,,2026-08-02T23:51:53.331914
0GROiXm03OrMC5ltXLhGIu,The Party & The After Party,The Weeknd,House Of Balloons (Original),2011,,2024-12-14T03:42:38+00:00,596,,0,24,https://i.scdn.co/image/ab67616d0000b273274b406a7e18acebcf743079,0,liked,unsaved_library,2026-08-02T23:51:55.928842
3f9RZbFJrmttvXYwiwqDlb,Patek,"Future, Lil Uzi Vert",Pluto x Baby Pluto (Deluxe),2020,,2021-12-06T21:08:30+00:00,1700,,0,9,https://i.scdn.co/image/ab67616d0000b273d78a9573e04175b6ffe114dd,0,liked,unsaved_library,2026-08-02T23:51:56.613067
2TOk5OzW5sL83ndKYZJmU7,Active,"Asake, Travis Scott",Active,2024,,2024-08-07T07:23:48+00:00,725,,0,2,https://i.scdn.co/image/ab67616d0000b2735d79925b587cb91853e46377,0,liked,unsaved_library,2026-08-02T23:51:59.022789
0VgkVdmE4gld66l8iyGjgx,Mask Off,Future,FUTURE,2017,,2022-07-30T01:01:53+00:00,1464,,0,9,https://i.scdn.co/image/ab67616d0000b273e0b64c8be3c4e804abcb2696,0,liked,unsaved_library,2026-08-02T23:52:00.705584
4bdEXTweGw1O4IEMbnn5Tv,Ghost Ride,"Skepta, A$AP NAST, A$AP Rocky",Vicious EP,2017,,2022-07-30T01:03:06+00:00,1464,,0,19,https://i.scdn.co/image/ab67616d0000b273ca1de25b82cf2e1d0771c0c2,1,liked,,2026-08-02T23:52:02.867174
5wfyoR8XOkw45QRtFOoxyi,Professor X,Dave,Professor X,2019,,2021-12-30T21:46:51+00:00,1676,,1,25,https://i.scdn.co/image/ab67616d0000b273390f440a8eba0a7054cfd350,1,liked,,2026-08-02T23:52:04.301359
36XlwIbhDWpJ0u628hznsi,LO(V/S)ER,AJ Tracey,LO(V/S)ER,2018,,2022-10-30T01:29:29+00:00,1372,,0,23,https://i.scdn.co/image/ab67616d0000b273a829b5a6005c01f7734e344d,1,liked,,2026-08-02T23:52:06.079597
37F0uwRSrdzkBiuj0D5UHI,Reminder,The Weeknd,Starboy,2016,,2024-02-05T03:45:18+00:00,909,,0,24,https://i.scdn.co/image/ab67616d0000b2734718e2b124f79258be7bc452,1,liked,,2026-08-02T23:52:07.547396
3fpTMuD1u3gJlVI4FadVHs,Fancy,"Drake, T.I., Swizz Beatz",Thank Me Later,2010,,2024-12-19T05:52:25+00:00,591,,0,46,https://i.scdn.co/image/ab67616d0000b27311b21e8b868800918d21bb77,1,liked,,2026-08-02T23:52:12.631796
1YHjRAptXqPdsdx3g6FNJL,Nice To Meet Ya (feat. Yxng Bane),"Wes Nelson, Yxng Bane",Nice To Meet Ya (feat. Yxng Bane),2021,,2021-09-27T22:24:29+00:00,1770,,1,1,https://i.scdn.co/image/ab67616d0000b2735fc5b7906062fad8268f33c4,0,liked,unsaved_library,2026-08-02T23:52:14.868296
59PUOc7B0WCNNx8Nr4qaA4,Streatham,Dave,PSYCHODRAMA,2019,,2022-01-25T20:18:53+00:00,1650,,1,25,https://i.scdn.co/image/ab67616d0000b273c1c8d2889455db6d03d309ed,1,liked,,2026-08-02T23:52:18.078462
4kCkgD1ITALBjzBwGsf6tW,wgft (feat. Burna Boy),"Gunna, Burna Boy",wgft (feat. Burna Boy),2025,,2025-10-27T06:23:41+00:00,279,,0,4,https://i.scdn.co/image/ab67616d0000b273937bdecea097b722ed663240,1,liked,,2026-08-02T23:52:19.659069
6mxKWahJzbv7SVF8nkZwLT,Outfit (with 21 Savage),"Lil Baby, 21 Savage",Outfit (with 21 Savage),2025,,2025-04-13T01:11:44+00:00,476,,0,5,https://i.scdn.co/image/ab67616d0000b273c7a364b5c0844c7af83c61c8,1,liked,,2026-08-02T23:52:21.228063
2NLOyWzztMiW5FmNhD83K6,Mist,"EsDeeKid, Rico Ace",Rebel,2025,,2025-11-24T22:33:26+00:00,251,,0,6,https://i.scdn.co/image/ab67616d0000b273cff4bd68d5d0dd9a0a748045,1,liked,,2026-08-02T23:52:22.631672
1omEOI34eOMZ1ycCUvFijv,Phantom,"EsDeeKid, Rico Ace",Phantom,2025,,2025-06-05T01:28:09+00:00,423,,0,6,https://i.scdn.co/image/ab67616d0000b2732a7d36b1732abc88e8f83257,1,liked,,2026-08-02T23:52:24.166962
31TxQlV1owDhlyFiJvMfuW,Khwahishein,"Salim–Sulaiman, Shreya Ghoshal",Heroine (Original Motion Picture Soundtrack),2012,,2024-02-03T21:14:20+00:00,911,,0,3,https://i.scdn.co/image/ab67616d0000b273c04698b442ee9fbb3c4cbbe1,0,liked,unsaved_library,2026-08-02T23:52:26.503579
2BsDkWthyNrYbpY3iOnrR0,Stuff (feat. Travis Scott),"Lil Baby, Travis Scott",WHAM,2025,,2025-01-09T04:59:37+00:00,570,,0,5,https://i.scdn.co/image/ab67616d0000b273ed9de13afd41c3377cf330b9,1,liked,,2026-08-02T23:52:28.426039
0yqrhHrcWLMjBylHReDN5u,Legends Are Made,Sam Tinnesz,Babel,2017,,2024-07-14T03:04:50+00:00,749,,0,1,https://i.scdn.co/image/ab67616d0000b273bcd796a0a9731fe5a6ef13ea,0,liked,unsaved_library,2026-08-02T23:53:57.509286
2bL2gyO6kBdLkNSkxXNh6x,Animals,Maroon 5,V,2014,,2024-07-24T22:49:54+00:00,739,,1,2,https://i.scdn.co/image/ab67616d0000b273442b53773d50e1b5369bb16c,0,liked,unsaved_library,2026-08-02T23:54:03.911041
5NehcuEr5U5rF57LFnQY1f,Spencer's Theme,Blake Neely,All American: Season 1 (Original Television Soundtrack),2021,,2025-01-17T23:40:23+00:00,562,,1,1,https://i.scdn.co/image/ab67616d0000b273eb1aaae27d0e80dabeb74233,0,liked,unsaved_library,2026-08-02T23:54:06.157795
2LcXJP95e4HKydTZ2mYfrx,Tujh Mein Rab Dikhta Hai,"Salim–Sulaiman, Roop Kumar Rathod, Jaideep Sahni",Rab Ne Bana Di Jodi,2008,,2024-01-01T15:25:57+00:00,944,,1,3,https://i.scdn.co/image/ab67616d0000b2731555fec10000486f9331fbc8,1,liked,,2026-08-02T23:54:08.127364
12JS8jXv0pcLAke3nIyejB,Missing - Todd Terry Club Mix,"Everything But The Girl, Todd Terry",Missing (Remixes),1994,,2025-04-05T05:24:41+00:00,484,,0,1,https://i.scdn.co/image/ab67616d0000b273fd3152982f31088b8b217db0,1,liked,,2026-08-02T23:54:11.389718
5GQPBzoRBDxcAjwSSluQXD,Pretty Little Baby,Connie Francis,Connie Francis Sings Second Hand Love & Other Hits,1962,,2025-05-17T21:58:27+00:00,442,,0,1,https://i.scdn.co/image/ab67616d0000b2732557d7b4bf9ca1c289f40e97,0,liked,unsaved_library,2026-08-02T23:54:13.669451
4d83G18cx4DDJMPGE9BB4M,8AM IN MANNY,Nemzzz,8AM IN MANNY,2023,,2024-12-14T07:49:37+00:00,596,,0,12,https://i.scdn.co/image/ab67616d0000b27340bf0c69281aa16bb58e5173,1,liked,,2026-08-02T23:54:15.409425
0vjeOZ3Ft5jvAi9SBFJm1j,Superhero (Heroes & Villains) [with Future & Chris Brown],"Metro Boomin, Future, Chris Brown",HEROES & VILLAINS,2022,,2022-12-15T23:44:07+00:00,1326,,1,8,https://i.scdn.co/image/ab67616d0000b273c4fee55d7b51479627c31f89,0,liked,unsaved_library,2026-08-02T23:54:17.787645
6Oq4fiDzKaFMU89dTvM24u,Audacity (feat. Headie One),"Stormzy, Headie One",Heavy Is The Head,2019,,2021-10-06T22:17:58+00:00,1761,,1,7,https://i.scdn.co/image/ab67616d0000b27303bf634fe9526dfcc79f8526,1,liked,,2026-08-02T23:54:20.365623
57Z6TJCTMACXxdrcwZ3Zvf,Phantom,"EsDeeKid, Rico Ace",Rebel,2025,,2025-10-07T22:42:30+00:00,299,,0,6,https://i.scdn.co/image/ab67616d0000b273cff4bd68d5d0dd9a0a748045,1,liked,,2026-08-02T23:54:21.897737
4Q3oEhpsDommo2naYhCpAl,Tujh Mein Rab Dikhta Hai - II,"Salim–Sulaiman, Shreya Ghoshal, Jaideep Sahni",Rab Ne Bana Di Jodi,2008,,2024-01-24T23:25:29+00:00,921,,0,3,https://i.scdn.co/image/ab67616d0000b2731555fec10000486f9331fbc8,1,liked,,2026-08-02T23:54:25.249542
6qgiSeYw2abTYHrk98mn5h,Shine,Mondo Cozmo,Plastic Soul,2017,,2025-04-01T21:14:52+00:00,488,,0,1,https://i.scdn.co/image/ab67616d0000b2737e38da1a5080df54e1f174e0,1,liked,,2026-08-02T23:54:27.709271
3WRIaWsws011vHMd9uzPjG,First Off (feat. Travis Scott),"Future, Travis Scott",Future Hndrxx Presents: The WIZRD,2019,,2022-11-04T00:22:00+00:00,1367,,1,9,https://i.scdn.co/image/ab67616d0000b2739dfb465e2ff064855a0db924,1,liked,,2026-08-02T23:54:29.123353
3GCdLUSnKSMJhs4Tj6CV3s,"All The Stars (with SZA) - From ""Black Panther: The Album""","Kendrick Lamar, SZA",Black Panther The Album Music From And Inspired By,2018,,2022-05-09T21:04:40+00:00,1546,,1,5,https://i.scdn.co/image/ab67616d0000b273c027ad28821777b00dcaa888,0,liked,unsaved_library,2026-08-02T23:54:31.228752
6G8kHiVZ1jW7vHMPVRNZU0,Don’t Matter To Me (with Michael Jackson),"Drake, Michael Jackson",Scorpion,2018,,2024-07-29T03:02:38+00:00,734,,0,46,https://i.scdn.co/image/ab67616d0000b273f907de96b9a4fbc04accc0d5,1,liked,,2026-08-02T23:54:32.850698
25r6MZ4Gtd76l43qnZI1DG,Flocky Flocky (feat. Travis Scott),"Don Toliver, Travis Scott",Life of a DON,2021,,2021-10-08T15:07:09+00:00,1759,3.0,0,8,https://i.scdn.co/image/ab67616d0000b27372951fef63d89bee5e8224c7,1,liked,,2026-08-02T23:54:33.724633
6MrVT89PRLzAdj2tB1bQbt,Love Theme,The Silver Screen Orchestra,El Padrino (The Godfather) [Original Motion Picture Soundtrack],1973,,2024-12-27T06:19:26+00:00,583,,0,1,https://i.scdn.co/image/ab67616d0000b273c443d675238a7e87e9b3fb20,1,liked,,2026-08-02T23:54:35.381880
4jDmJ51x1o9NZB5Nxxc7gY,Careless Whisper,George Michael,Ladies And Gentlemen... The Best Of George Michael,1998,,2024-04-16T05:46:52+00:00,838,,0,1,https://i.scdn.co/image/ab67616d0000b27364c19b24ce947ffa363f8f96,1,liked,,2026-08-02T23:54:36.953389
5KUNwkaNf8l5A9sXZhiCgI,Rapp Snitch Knishes,"MF DOOM, Mr. Fantastik",MM..FOOD,2004,,2023-05-04T22:31:24+00:00,1186,,0,1,https://i.scdn.co/image/ab67616d0000b27352f194d02c39909d1b284799,0,liked,unsaved_library,2026-08-02T23:54:39.051526
7EiZI6JVHllARrX9PUvAdX,Low Life (feat. The Weeknd),"Future, The Weeknd",EVOL,2016,,2024-01-20T08:24:53+00:00,925,,0,9,https://i.scdn.co/image/ab67616d0000b2732f62a05cc754995b544ec1f6,1,liked,,2026-08-02T23:54:41.024103
6ZHRi0QxzSnlevyhyNkj4a,Sweat,ZAYN,Nobody Is Listening,2021,,2023-05-14T05:51:38+00:00,1176,,1,28,https://i.scdn.co/image/ab67616d0000b2739f97ad977094c894acb9aa01,1,liked,,2026-08-02T23:54:42.982816
2HALQBSAvpw1oCzL5QsrT2,Trojan Horse,"Dave, Central Cee",Split Decision,2023,,2023-06-09T21:27:38+00:00,1150,,1,25,https://i.scdn.co/image/ab67616d0000b27326847a635b96c96fee81d838,1,liked,,2026-08-02T23:54:44.429435
6TYFcqqQVQPb3YsgfRhvqs,Tamally Maak,Amr Diab,Tamally Maak,2000,,2025-08-03T05:25:44+00:00,364,,0,6,https://i.scdn.co/image/ab67616d0000b2732a37edda69e67266f05a9753,1,liked,,2026-08-02T23:54:46.023658
221qmpQeBNV87sUjQeUTVH,Around Me (feat. Don Toliver),"Metro Boomin, Don Toliver",HEROES & VILLAINS,2022,,2024-09-28T00:11:03+00:00,673,,0,8,https://i.scdn.co/image/ab67616d0000b273c4fee55d7b51479627c31f89,0,liked,unsaved_library,2026-08-02T23:54:48.002533
2QjOHCTQ1Jl3zawyYOpxh6,Sweater Weather,The Neighbourhood,I Love You.,2013,,2021-12-06T21:14:59+00:00,1700,,1,1,https://i.scdn.co/image/ab67616d0000b2738265a736a1eb838ad5a0b921,0,liked,unsaved_library,2026-08-02T23:54:49.737176
69uxyAqqPIsUyTO8txoP2M,Adventure of a Lifetime,Coldplay,A Head Full of Dreams,2015,,2024-01-01T15:21:17+00:00,944,,2,2,https://i.scdn.co/image/ab67616d0000b2738ff7c3580d429c8212b9a3b6,1,liked,,2026-08-02T23:54:56.875168
5S46E2UNGDYcwZ26yj6aNr,Brilliant Mind,Blanco,ReBourne,2023,,2024-06-09T05:28:10+00:00,784,,0,4,https://i.scdn.co/image/ab67616d0000b2735e1c639f1ac64ab9db3295e6,1,liked,,2026-08-02T23:55:06.160415
0a4SMs889NwP8oWI7Vemle,LOOOVE (feat. Kid Cudi),"Travis Scott, Kid Cudi",UTOPIA,2023,,2023-07-28T04:44:21+00:00,1101,,1,9,https://i.scdn.co/image/ab67616d0000b27304481c826dd292e5e4983b3f,0,liked,unsaved_library,2026-08-02T23:55:08.116687
7jKdgYPDj6AxVU2wk9muN1,TiO,ZAYN,Mind Of Mine (Deluxe Edition),2016,,2025-12-11T20:52:55+00:00,234,,1,28,https://i.scdn.co/image/ab67616d0000b273b4c42ba7470503094d5a1c5a,1,playlist,,2026-08-03T12:06:22.878772
7sSYkaAXRgnzoQYrGgrvlX,Yeh Hum Aa Gaye Hain Kahaan,"Madan Mohan, Lata Mangeshkar, Udit Narayan, Javed Akhtar",Veer - Zaara,2004,,2026-04-26T01:50:43+00:00,99,,1,5,https://i.scdn.co/image/ab67616d0000b27396fa496a2cfc301430589024,1,playlist,,2026-08-03T12:06:24.528290
7MrVmG0UxJQU2bOZlUmhFy,To Madrid,"Anže Rozman, Camilo Forero",Beckham (Soundtrack from the Netflix Series),2024,,2025-01-10T05:46:00+00:00,570,,0,1,https://i.scdn.co/image/ab67616d0000b273697e5d98bad95b6257fa6cfe,1,album,,2026-08-03T18:16:21.260659
